user_id,feedback_type,severity,sentiment,feature_area,resolved,created_date
4461,UX Issue,Medium,Neutral,Grocery List AI,0,2025-08-27
4385,AI Accuracy,Low,Neutral,Meal Recommendation AI,0,2025-12-31
1021,AI Accuracy,High,Negative,Grocery List AI,0,2025-12-05
1409,Bug,High,Negative,Meal Recommendation AI,0,2025-09-29
1894,UX Issue,Low,Negative,Grocery List AI,1,2025-11-12
1514,UX Issue,Low,Neutral,Scheduling AI,1,2025-12-25
5904,UX Issue,High,Negative,Grocery List AI,0,2026-02-04
5969,UX Issue,Medium,Negative,Grocery List AI,0,2025-12-13
5109,UX Issue,Medium,Positive,Meal Recommendation AI,0,2025-08-14
3134,Feature Request,High,Neutral,Grocery List AI,1,2025-10-28
4595,Feature Request,High,Neutral,Scheduling AI,0,2025-12-28
3956,AI Accuracy,Medium,Positive,Scheduling AI,1,2025-08-31
2560,UX Issue,High,Negative,Scheduling AI,0,2026-01-29
2266,UX Issue,High,Negative,Meal Recommendation AI,0,2025-09-08
3169,Bug,Medium,Positive,Meal Recommendation AI,0,2025-10-07
4638,UX Issue,Medium,Negative,Grocery List AI,0,2025-08-11
1749,UX Issue,Low,Negative,Grocery List AI,1,2025-12-22
4427,AI Accuracy,High,Negative,Grocery List AI,0,2025-11-23
5780,UX Issue,High,Neutral,Meal Recommendation AI,1,2025-10-08
2927,AI Accuracy,Low,Negative,Meal Recommendation AI,1,2025-11-25
4804,AI Accuracy,High,Neutral,Grocery List AI,1,2025-09-20
4702,AI Accuracy,Medium,Negative,Meal Recommendation AI,0,2025-09-16
3356,Feature Request,Low,Positive,Meal Recommendation AI,0,2025-12-21
5790,AI Accuracy,Medium,Positive,Scheduling AI,0,2025-10-05
3335,UX Issue,Medium,Negative,Scheduling AI,0,2025-10-10
1306,Bug,High,Neutral,Grocery List AI,1,2025-11-22
4665,AI Accuracy,Low,Neutral,Grocery List AI,0,2026-01-30
2989,UX Issue,High,Positive,Scheduling AI,1,2026-01-15
1661,UX Issue,Medium,Negative,Meal Recommendation AI,0,2025-09-11
5644,AI Accuracy,Low,Positive,Grocery List AI,1,2025-10-25
1311,Feature Request,High,Negative,Grocery List AI,0,2025-11-09
3920,AI Accuracy,Medium,Positive,Grocery List AI,0,2025-10-29
2082,UX Issue,Low,Positive,Meal Recommendation AI,1,2025-12-05
3971,UX Issue,Medium,Neutral,Scheduling AI,0,2025-10-21
1754,UX Issue,High,Neutral,Grocery List AI,1,2025-11-14
5130,Feature Request,Low,Neutral,Scheduling AI,0,2025-09-06
5540,AI Accuracy,Low,Neutral,Scheduling AI,0,2025-12-11
1352,AI Accuracy,Low,Negative,Meal Recommendation AI,1,2025-08-27
1902,Feature Request,Low,Negative,Meal Recommendation AI,1,2026-01-14
4888,UX Issue,High,Positive,Meal Recommendation AI,0,2025-11-29
1158,Feature Request,Medium,Neutral,Meal Recommendation AI,1,2026-01-26
2977,Feature Request,Low,Negative,Meal Recommendation AI,1,2025-12-01
1956,Feature Request,Low,Neutral,Meal Recommendation AI,1,2026-01-28
3071,UX Issue,Low,Positive,Grocery List AI,0,2025-10-05
1403,AI Accuracy,High,Negative,Scheduling AI,0,2025-12-29
5611,Feature Request,Low,Negative,Meal Recommendation AI,1,2025-10-05
3779,UX Issue,High,Negative,Grocery List AI,1,2025-12-05
2387,AI Accuracy,Medium,Positive,Scheduling AI,0,2025-09-02
4453,Bug,Low,Positive,Meal Recommendation AI,0,2025-09-20
1955,Bug,High,Negative,Meal Recommendation AI,0,2025-12-22
2712,UX Issue,Medium,Positive,Grocery List AI,1,2025-12-02
5703,AI Accuracy,High,Neutral,Scheduling AI,0,2025-11-30
2273,UX Issue,High,Neutral,Meal Recommendation AI,0,2025-09-21
4811,Feature Request,Low,Neutral,Scheduling AI,0,2025-09-25
3625,Bug,Low,Negative,Grocery List AI,1,2025-10-22
3382,AI Accuracy,High,Negative,Meal Recommendation AI,0,2025-09-20
2441,AI Accuracy,Low,Negative,Scheduling AI,0,2025-09-18
3979,Bug,Low,Positive,Grocery List AI,1,2025-11-15
2797,UX Issue,Low,Positive,Grocery List AI,1,2025-12-09
5390,UX Issue,Low,Neutral,Meal Recommendation AI,0,2025-09-09
5009,Bug,High,Positive,Scheduling AI,0,2025-09-09
5850,AI Accuracy,Low,Negative,Meal Recommendation AI,1,2025-09-27
2394,UX Issue,Medium,Positive,Meal Recommendation AI,1,2025-11-28
5281,AI Accuracy,Medium,Neutral,Scheduling AI,1,2025-11-08
2269,UX Issue,Medium,Neutral,Scheduling AI,1,2025-12-03
5732,Feature Request,Low,Negative,Scheduling AI,1,2025-08-12
4714,UX Issue,High,Positive,Grocery List AI,1,2025-11-25
1529,Bug,Low,Neutral,Grocery List AI,0,2026-01-19
4623,UX Issue,High,Neutral,Scheduling AI,0,2025-11-24
3958,AI Accuracy,High,Negative,Grocery List AI,0,2025-08-29
3914,AI Accuracy,Medium,Positive,Meal Recommendation AI,0,2025-11-27
5889,UX Issue,Medium,Negative,Scheduling AI,0,2025-10-15
4591,UX Issue,Medium,Negative,Meal Recommendation AI,0,2026-01-15
3147,AI Accuracy,Low,Neutral,Scheduling AI,1,2025-09-23
5573,UX Issue,High,Negative,Meal Recommendation AI,0,2026-01-29
4369,UX Issue,High,Positive,Scheduling AI,0,2025-10-17
1939,Feature Request,Low,Negative,Meal Recommendation AI,1,2026-01-09
1525,Feature Request,Medium,Neutral,Scheduling AI,0,2026-01-28
1001,Feature Request,High,Neutral,Scheduling AI,0,2026-01-08
1374,AI Accuracy,High,Neutral,Grocery List AI,0,2025-12-20
3340,AI Accuracy,Medium,Positive,Meal Recommendation AI,1,2025-11-11
5005,Feature Request,Medium,Negative,Grocery List AI,0,2026-01-26
4052,UX Issue,Low,Positive,Meal Recommendation AI,1,2025-10-14
5648,AI Accuracy,High,Negative,Grocery List AI,0,2026-01-03
3365,Feature Request,Low,Neutral,Scheduling AI,0,2025-09-23
2525,Feature Request,Medium,Negative,Grocery List AI,0,2025-09-27
5476,UX Issue,Low,Positive,Grocery List AI,1,2026-01-22
2646,AI Accuracy,Low,Neutral,Scheduling AI,1,2025-08-17
1013,Feature Request,Medium,Neutral,Grocery List AI,1,2025-12-21
5599,UX Issue,High,Negative,Scheduling AI,1,2025-12-06
3278,Feature Request,Low,Positive,Meal Recommendation AI,0,2025-08-25
4155,Feature Request,Medium,Positive,Grocery List AI,1,2026-01-23
1129,Feature Request,Low,Positive,Scheduling AI,0,2026-01-20
4814,UX Issue,Low,Negative,Scheduling AI,1,2025-09-25
5933,AI Accuracy,Medium,Positive,Grocery List AI,0,2025-12-29
4216,Feature Request,Medium,Negative,Meal Recommendation AI,0,2025-08-11
3938,UX Issue,Low,Positive,Grocery List AI,0,2025-12-29
4928,Feature Request,Low,Negative,Scheduling AI,0,2025-10-25
3040,AI Accuracy,Low,Negative,Meal Recommendation AI,0,2025-12-11
1027,AI Accuracy,Low,Neutral,Grocery List AI,1,2025-12-04
3113,Bug,High,Neutral,Scheduling AI,0,2025-10-08
2252,Feature Request,High,Positive,Grocery List AI,0,2025-12-19
5356,Bug,Low,Positive,Meal Recommendation AI,1,2025-10-23
3046,Feature Request,Medium,Neutral,Meal Recommendation AI,0,2025-12-08
5555,UX Issue,High,Negative,Meal Recommendation AI,1,2025-11-20
5023,Feature Request,Low,Neutral,Meal Recommendation AI,1,2025-08-17
5396,Bug,High,Negative,Meal Recommendation AI,1,2025-10-01
4374,UX Issue,High,Neutral,Grocery List AI,1,2025-12-12
4466,UX Issue,Low,Negative,Meal Recommendation AI,0,2025-12-12
4081,AI Accuracy,Low,Neutral,Meal Recommendation AI,0,2025-09-29
4778,UX Issue,High,Neutral,Scheduling AI,0,2025-09-22
1629,Feature Request,Medium,Neutral,Meal Recommendation AI,1,2025-10-01
1269,AI Accuracy,Low,Neutral,Scheduling AI,0,2025-09-26
3639,AI Accuracy,Low,Neutral,Scheduling AI,0,2025-11-12
2993,AI Accuracy,Medium,Negative,Scheduling AI,0,2025-10-13
3891,AI Accuracy,High,Negative,Grocery List AI,1,2025-12-09
5957,AI Accuracy,High,Neutral,Grocery List AI,0,2025-12-30
4432,UX Issue,High,Positive,Scheduling AI,1,2025-12-18
2280,Bug,Low,Neutral,Grocery List AI,0,2025-11-30
3360,UX Issue,Medium,Neutral,Meal Recommendation AI,0,2026-01-17
1575,AI Accuracy,Medium,Positive,Grocery List AI,0,2025-09-29
2307,AI Accuracy,Medium,Negative,Meal Recommendation AI,1,2026-01-07
4192,Feature Request,Low,Negative,Meal Recommendation AI,1,2025-11-10
4178,UX Issue,High,Negative,Grocery List AI,0,2026-01-03
3734,Feature Request,High,Positive,Grocery List AI,0,2025-10-09
3212,Feature Request,Medium,Negative,Scheduling AI,1,2025-08-20
3352,Feature Request,Medium,Negative,Grocery List AI,0,2025-09-07
4568,AI Accuracy,Low,Neutral,Grocery List AI,0,2025-09-25
2655,Feature Request,Medium,Neutral,Grocery List AI,0,2025-11-26
2579,AI Accuracy,High,Negative,Meal Recommendation AI,0,2025-09-24
3203,Bug,Medium,Neutral,Meal Recommendation AI,0,2025-08-12
2390,UX Issue,High,Neutral,Meal Recommendation AI,0,2026-01-14
2742,AI Accuracy,Medium,Neutral,Scheduling AI,0,2025-11-20
2925,AI Accuracy,Low,Negative,Scheduling AI,1,2026-02-01
1619,AI Accuracy,High,Positive,Scheduling AI,0,2025-11-25
2274,Feature Request,Low,Negative,Meal Recommendation AI,1,2025-08-24
1956,AI Accuracy,Low,Negative,Grocery List AI,0,2025-08-30
2939,UX Issue,Low,Negative,Scheduling AI,1,2025-08-24
4953,AI Accuracy,Medium,Positive,Scheduling AI,0,2025-09-30
3381,Feature Request,High,Negative,Meal Recommendation AI,1,2025-12-22
1968,Feature Request,Medium,Positive,Scheduling AI,0,2025-09-22
2316,Feature Request,High,Positive,Grocery List AI,1,2025-08-21
2043,Feature Request,Medium,Neutral,Meal Recommendation AI,0,2025-11-04
1281,AI Accuracy,Low,Neutral,Meal Recommendation AI,0,2026-01-31
3844,AI Accuracy,High,Negative,Grocery List AI,1,2025-09-02
2058,Feature Request,Low,Positive,Grocery List AI,1,2025-10-24
5293,UX Issue,Low,Neutral,Grocery List AI,0,2025-11-16
3532,UX Issue,Medium,Positive,Scheduling AI,1,2025-11-10
4828,AI Accuracy,Low,Negative,Grocery List AI,0,2025-09-21
2008,AI Accuracy,Low,Negative,Meal Recommendation AI,0,2025-09-28
2229,AI Accuracy,Medium,Negative,Grocery List AI,1,2025-12-04
2035,Bug,Medium,Neutral,Meal Recommendation AI,0,2025-12-16
5585,AI Accuracy,Medium,Positive,Meal Recommendation AI,1,2025-10-12
1275,UX Issue,High,Negative,Scheduling AI,0,2025-10-15
3740,AI Accuracy,Medium,Neutral,Grocery List AI,1,2026-01-05
3289,Feature Request,High,Neutral,Scheduling AI,0,2026-01-29
2239,AI Accuracy,Low,Negative,Grocery List AI,1,2025-08-31
1125,Bug,Medium,Positive,Grocery List AI,1,2026-02-02
5065,Bug,High,Negative,Grocery List AI,0,2025-12-16
5312,AI Accuracy,Medium,Neutral,Grocery List AI,1,2025-12-11
4868,Bug,High,Neutral,Grocery List AI,0,2025-11-24
2208,Bug,Low,Positive,Meal Recommendation AI,1,2026-01-26
4249,Feature Request,Low,Positive,Meal Recommendation AI,1,2025-12-06
1918,Feature Request,Medium,Negative,Grocery List AI,0,2025-12-17
4923,AI Accuracy,Low,Negative,Meal Recommendation AI,1,2025-10-06
5403,UX Issue,High,Positive,Scheduling AI,0,2025-08-14
2969,AI Accuracy,Low,Positive,Scheduling AI,0,2026-02-04
3793,AI Accuracy,High,Negative,Scheduling AI,0,2025-12-29
1891,Bug,High,Negative,Grocery List AI,1,2025-11-18
5470,AI Accuracy,Low,Neutral,Grocery List AI,0,2025-11-08
3033,Feature Request,Low,Neutral,Meal Recommendation AI,1,2025-11-15
2364,Feature Request,High,Positive,Meal Recommendation AI,0,2025-11-30
1128,Bug,High,Negative,Meal Recommendation AI,1,2026-01-19
2014,Bug,Medium,Negative,Scheduling AI,0,2025-10-01
2799,AI Accuracy,Low,Positive,Scheduling AI,1,2025-10-16
5612,AI Accuracy,Medium,Negative,Scheduling AI,0,2025-09-22
2518,UX Issue,High,Neutral,Scheduling AI,0,2025-12-07
5181,AI Accuracy,Low,Neutral,Meal Recommendation AI,0,2025-12-27
2198,AI Accuracy,High,Neutral,Grocery List AI,1,2025-11-08
4873,UX Issue,Low,Negative,Grocery List AI,0,2025-12-26
3474,Feature Request,Low,Neutral,Scheduling AI,1,2025-09-18
4485,UX Issue,Low,Neutral,Grocery List AI,0,2025-10-13
5049,AI Accuracy,Low,Neutral,Grocery List AI,1,2025-10-28
4719,Feature Request,Low,Positive,Grocery List AI,0,2025-10-11
1302,AI Accuracy,Medium,Positive,Scheduling AI,0,2025-11-08
4952,AI Accuracy,Low,Negative,Meal Recommendation AI,0,2025-11-04
5683,Feature Request,Low,Positive,Meal Recommendation AI,0,2025-09-19
1986,UX Issue,Low,Negative,Grocery List AI,0,2025-12-07
2863,Feature Request,High,Neutral,Meal Recommendation AI,1,2025-11-29
5440,AI Accuracy,Medium,Neutral,Meal Recommendation AI,1,2025-11-19
5909,Feature Request,Medium,Neutral,Scheduling AI,1,2025-12-21
4072,UX Issue,Medium,Neutral,Scheduling AI,0,2025-12-29
4124,UX Issue,High,Positive,Grocery List AI,0,2026-01-19
2327,UX Issue,Low,Neutral,Grocery List AI,1,2025-12-01
3408,Bug,High,Negative,Grocery List AI,0,2025-12-31
4673,UX Issue,High,Negative,Scheduling AI,1,2025-11-23
4291,UX Issue,Medium,Neutral,Meal Recommendation AI,0,2026-01-29
5033,Bug,Low,Neutral,Scheduling AI,1,2026-01-20
1703,Feature Request,High,Positive,Scheduling AI,0,2026-01-22
1574,UX Issue,Low,Positive,Meal Recommendation AI,1,2025-11-17
4232,Feature Request,Medium,Positive,Meal Recommendation AI,0,2026-01-11
5783,UX Issue,High,Negative,Grocery List AI,1,2025-10-23
3632,AI Accuracy,Low,Positive,Meal Recommendation AI,0,2026-02-01
4828,UX Issue,High,Positive,Meal Recommendation AI,1,2025-09-01
4230,Bug,Low,Neutral,Meal Recommendation AI,1,2025-10-01
1488,Bug,High,Positive,Meal Recommendation AI,0,2025-12-11
2347,AI Accuracy,Medium,Negative,Grocery List AI,0,2026-01-30
4681,UX Issue,Low,Positive,Grocery List AI,0,2025-09-29
4173,AI Accuracy,Low,Positive,Meal Recommendation AI,0,2025-08-22
5589,Bug,High,Negative,Meal Recommendation AI,0,2025-09-29
2667,Bug,Low,Neutral,Grocery List AI,0,2025-10-13
2637,UX Issue,Low,Negative,Grocery List AI,0,2025-12-10
5114,Feature Request,Low,Negative,Meal Recommendation AI,1,2025-12-02
4553,Feature Request,Medium,Neutral,Scheduling AI,1,2025-12-02
2000,UX Issue,Medium,Negative,Grocery List AI,0,2025-10-25
1850,AI Accuracy,Low,Positive,Grocery List AI,1,2026-01-15
2388,UX Issue,Low,Neutral,Grocery List AI,1,2025-08-31
4712,Feature Request,Low,Neutral,Meal Recommendation AI,0,2026-01-03
2367,Feature Request,Low,Neutral,Meal Recommendation AI,0,2025-08-13
1821,UX Issue,Medium,Negative,Grocery List AI,0,2026-01-14
1454,Bug,High,Negative,Meal Recommendation AI,1,2025-10-18
2624,AI Accuracy,Low,Negative,Meal Recommendation AI,1,2026-02-01
3772,UX Issue,Low,Negative,Grocery List AI,0,2025-08-17
4726,Feature Request,Low,Neutral,Meal Recommendation AI,1,2025-09-18
4147,Feature Request,High,Positive,Scheduling AI,0,2025-11-23
5089,UX Issue,High,Neutral,Meal Recommendation AI,0,2025-10-09
5806,AI Accuracy,High,Neutral,Meal Recommendation AI,1,2025-11-04
3190,AI Accuracy,Low,Neutral,Grocery List AI,1,2025-12-02
1916,UX Issue,Low,Negative,Grocery List AI,0,2025-12-02
4986,UX Issue,Low,Neutral,Scheduling AI,0,2026-01-26
3875,AI Accuracy,Low,Neutral,Meal Recommendation AI,1,2025-09-12
2440,Feature Request,Medium,Neutral,Scheduling AI,1,2025-12-20
5400,UX Issue,High,Negative,Scheduling AI,1,2025-12-01
1735,Feature Request,High,Negative,Grocery List AI,0,2025-12-18
4568,Feature Request,High,Negative,Meal Recommendation AI,0,2026-01-14
4338,AI Accuracy,Low,Neutral,Grocery List AI,0,2025-11-11
4015,AI Accuracy,High,Negative,Scheduling AI,0,2026-01-10
3889,Feature Request,Low,Positive,Scheduling AI,1,2025-09-21
1961,UX Issue,Low,Negative,Grocery List AI,0,2025-09-09
3989,Feature Request,High,Neutral,Grocery List AI,0,2025-11-02
4848,Feature Request,Low,Neutral,Grocery List AI,0,2025-10-21
2026,Feature Request,Medium,Neutral,Grocery List AI,0,2025-09-24
4865,Bug,Low,Negative,Grocery List AI,1,2026-01-22
3863,UX Issue,High,Positive,Scheduling AI,1,2025-08-28
3501,UX Issue,High,Negative,Grocery List AI,0,2025-11-26
2947,UX Issue,Low,Neutral,Meal Recommendation AI,1,2025-09-06
2177,AI Accuracy,High,Neutral,Scheduling AI,1,2025-11-22
5760,UX Issue,Low,Positive,Scheduling AI,1,2025-10-08
1011,AI Accuracy,Medium,Neutral,Meal Recommendation AI,0,2025-10-16
5399,Bug,High,Neutral,Meal Recommendation AI,0,2025-12-16
4364,UX Issue,High,Neutral,Scheduling AI,0,2025-09-28
4022,UX Issue,High,Negative,Grocery List AI,1,2025-09-15
4371,UX Issue,Low,Neutral,Scheduling AI,1,2025-08-26
3830,AI Accuracy,High,Negative,Scheduling AI,0,2025-12-31
1042,AI Accuracy,Medium,Negative,Meal Recommendation AI,0,2025-10-10
1943,UX Issue,High,Negative,Scheduling AI,0,2025-08-22
3390,AI Accuracy,Low,Positive,Grocery List AI,0,2026-02-01
3545,UX Issue,High,Neutral,Meal Recommendation AI,1,2026-01-30
3411,Bug,Medium,Neutral,Scheduling AI,0,2025-08-31
5986,Bug,Low,Negative,Scheduling AI,0,2025-10-18
2004,Feature Request,Medium,Negative,Grocery List AI,1,2025-10-29
1020,AI Accuracy,Low,Positive,Scheduling AI,0,2025-10-06
1406,Bug,Medium,Positive,Scheduling AI,1,2025-10-11
2014,Bug,High,Negative,Scheduling AI,0,2025-11-01
5431,AI Accuracy,Medium,Positive,Scheduling AI,1,2025-11-30
2838,Feature Request,Medium,Negative,Grocery List AI,0,2025-10-08
4188,AI Accuracy,Medium,Neutral,Scheduling AI,1,2026-01-21
1714,Feature Request,Low,Negative,Scheduling AI,0,2026-01-19
5146,Bug,Low,Positive,Scheduling AI,0,2026-01-18
4854,AI Accuracy,Medium,Positive,Meal Recommendation AI,1,2025-10-13
5419,Bug,Low,Negative,Grocery List AI,0,2025-09-11
5884,UX Issue,Low,Negative,Meal Recommendation AI,1,2025-11-21
1140,Bug,Medium,Neutral,Meal Recommendation AI,0,2025-11-09
5565,UX Issue,Low,Neutral,Grocery List AI,0,2025-09-06
5882,Feature Request,Low,Negative,Meal Recommendation AI,1,2025-11-06
1963,AI Accuracy,Medium,Negative,Meal Recommendation AI,1,2025-12-19
1372,AI Accuracy,Low,Negative,Meal Recommendation AI,1,2025-08-31
4635,AI Accuracy,High,Negative,Grocery List AI,1,2026-01-21
3541,Bug,High,Positive,Scheduling AI,0,2025-08-14
4610,Feature Request,High,Positive,Grocery List AI,1,2025-10-05
2692,Bug,Low,Negative,Grocery List AI,0,2025-10-01
1105,Bug,High,Negative,Grocery List AI,0,2025-08-17
2681,AI Accuracy,High,Neutral,Meal Recommendation AI,0,2025-10-30
5097,UX Issue,High,Positive,Scheduling AI,0,2025-09-03
5016,AI Accuracy,Low,Negative,Grocery List AI,1,2025-11-13
3636,AI Accuracy,Medium,Positive,Grocery List AI,0,2025-12-26
3137,AI Accuracy,High,Neutral,Scheduling AI,1,2025-11-01
4416,UX Issue,Medium,Neutral,Scheduling AI,0,2025-11-29
5445,AI Accuracy,Medium,Negative,Scheduling AI,0,2026-01-31
4530,AI Accuracy,Medium,Negative,Meal Recommendation AI,0,2025-12-14
2286,AI Accuracy,Medium,Neutral,Scheduling AI,1,2025-10-06
4179,AI Accuracy,Low,Negative,Meal Recommendation AI,0,2025-09-22
4654,Bug,Medium,Negative,Grocery List AI,1,2026-01-14
3359,Feature Request,Low,Neutral,Meal Recommendation AI,0,2025-10-22
1444,Bug,Medium,Negative,Scheduling AI,0,2026-01-29
1035,UX Issue,Low,Neutral,Meal Recommendation AI,1,2025-09-08
2475,AI Accuracy,Medium,Positive,Scheduling AI,1,2025-12-21
4957,Feature Request,Low,Positive,Meal Recommendation AI,0,2026-01-06
2798,AI Accuracy,High,Positive,Grocery List AI,1,2025-10-02
2845,AI Accuracy,High,Neutral,Meal Recommendation AI,1,2025-10-27
2408,AI Accuracy,Low,Negative,Grocery List AI,1,2025-09-14
2708,AI Accuracy,Low,Negative,Scheduling AI,1,2025-11-18
3938,AI Accuracy,Low,Negative,Grocery List AI,1,2025-09-25
2300,UX Issue,High,Neutral,Scheduling AI,0,2025-11-30
2243,Feature Request,Medium,Neutral,Scheduling AI,1,2026-01-13
4976,AI Accuracy,Medium,Neutral,Grocery List AI,0,2025-11-23
4097,AI Accuracy,Low,Positive,Grocery List AI,1,2026-01-31
5616,Feature Request,Medium,Positive,Meal Recommendation AI,0,2025-09-07
1009,AI Accuracy,High,Negative,Meal Recommendation AI,0,2025-11-15
3425,AI Accuracy,High,Negative,Grocery List AI,1,2026-01-11
2660,Bug,Medium,Positive,Grocery List AI,0,2026-01-28
3631,AI Accuracy,Low,Positive,Grocery List AI,0,2025-09-09
5815,AI Accuracy,Low,Negative,Grocery List AI,1,2026-02-03
2072,UX Issue,Low,Neutral,Scheduling AI,1,2026-01-14
4225,AI Accuracy,Low,Negative,Grocery List AI,1,2025-11-25
5954,UX Issue,Low,Negative,Grocery List AI,0,2025-11-10
2316,Feature Request,Low,Negative,Grocery List AI,1,2025-11-25
5145,AI Accuracy,Low,Neutral,Grocery List AI,0,2025-11-29
4683,UX Issue,High,Negative,Scheduling AI,0,2025-12-03
4273,UX Issue,Medium,Neutral,Meal Recommendation AI,1,2025-11-03
1145,AI Accuracy,High,Negative,Meal Recommendation AI,1,2026-01-17
4040,UX Issue,High,Neutral,Meal Recommendation AI,0,2025-09-30
2462,AI Accuracy,Low,Positive,Meal Recommendation AI,0,2025-11-10
5676,UX Issue,High,Neutral,Meal Recommendation AI,0,2025-11-15
2584,AI Accuracy,Low,Neutral,Scheduling AI,0,2025-11-10
1482,UX Issue,Medium,Negative,Meal Recommendation AI,0,2025-10-31
4179,AI Accuracy,Low,Negative,Scheduling AI,1,2025-12-15
2249,Feature Request,High,Negative,Scheduling AI,1,2025-08-14
5768,AI Accuracy,Low,Positive,Meal Recommendation AI,1,2025-11-15
1630,UX Issue,Low,Negative,Meal Recommendation AI,0,2025-08-17
1661,UX Issue,High,Neutral,Meal Recommendation AI,1,2025-10-31
4503,Feature Request,Low,Negative,Grocery List AI,0,2025-09-23
3852,UX Issue,High,Negative,Scheduling AI,0,2025-10-13
3466,Feature Request,High,Positive,Meal Recommendation AI,0,2025-11-05
1987,Feature Request,High,Negative,Grocery List AI,1,2026-02-04
2546,Bug,High,Positive,Scheduling AI,1,2025-12-04
1649,AI Accuracy,High,Neutral,Grocery List AI,0,2025-08-22
1968,UX Issue,Low,Neutral,Grocery List AI,0,2026-01-17
3637,Feature Request,High,Positive,Meal Recommendation AI,0,2026-01-05
2100,Bug,Medium,Negative,Scheduling AI,1,2025-11-20
1440,Bug,Medium,Positive,Grocery List AI,0,2025-10-07
1769,UX Issue,Low,Positive,Scheduling AI,0,2026-01-12
2343,AI Accuracy,High,Negative,Meal Recommendation AI,1,2025-11-28
5358,UX Issue,High,Negative,Scheduling AI,0,2025-08-28
4729,Feature Request,High,Negative,Grocery List AI,0,2025-12-08
4906,UX Issue,Medium,Negative,Grocery List AI,0,2025-10-14
2577,UX Issue,Low,Negative,Scheduling AI,1,2025-08-28
5008,Feature Request,Low,Neutral,Grocery List AI,0,2025-08-29
4351,UX Issue,High,Positive,Grocery List AI,1,2025-10-27
5795,Bug,High,Positive,Grocery List AI,1,2025-08-20
3349,UX Issue,Medium,Neutral,Meal Recommendation AI,0,2026-01-24
4602,AI Accuracy,Low,Negative,Meal Recommendation AI,0,2025-10-09
2241,UX Issue,Medium,Neutral,Grocery List AI,0,2025-09-19
2125,Feature Request,Medium,Negative,Scheduling AI,0,2025-10-31
3601,AI Accuracy,High,Neutral,Meal Recommendation AI,1,2025-09-11
2190,AI Accuracy,Medium,Positive,Scheduling AI,1,2025-12-10
5131,Bug,Low,Positive,Grocery List AI,0,2025-12-25
5839,AI Accuracy,Medium,Negative,Grocery List AI,0,2025-10-30
5448,UX Issue,Low,Negative,Scheduling AI,0,2026-01-05
1072,UX Issue,High,Negative,Meal Recommendation AI,0,2026-02-03
2914,UX Issue,Low,Positive,Scheduling AI,1,2025-08-23
3472,UX Issue,Medium,Negative,Scheduling AI,0,2026-01-04
4046,AI Accuracy,Low,Positive,Grocery List AI,1,2025-09-20
1707,UX Issue,High,Positive,Meal Recommendation AI,0,2025-10-23
2804,UX Issue,High,Negative,Scheduling AI,1,2025-09-22
4713,Feature Request,High,Neutral,Meal Recommendation AI,1,2025-11-22
3564,AI Accuracy,Low,Negative,Grocery List AI,0,2025-10-23
3475,UX Issue,Low,Positive,Meal Recommendation AI,0,2025-09-10
4610,AI Accuracy,Low,Negative,Grocery List AI,0,2025-09-10
5255,AI Accuracy,High,Negative,Meal Recommendation AI,0,2025-10-01
3823,AI Accuracy,Low,Neutral,Scheduling AI,1,2026-01-27
2735,AI Accuracy,Medium,Negative,Grocery List AI,1,2026-01-21
2585,Feature Request,High,Positive,Scheduling AI,1,2025-10-31
1066,AI Accuracy,High,Negative,Grocery List AI,1,2025-10-23
4061,Bug,Medium,Neutral,Meal Recommendation AI,0,2025-12-04
3428,Bug,Medium,Positive,Meal Recommendation AI,1,2026-01-15
5153,UX Issue,Low,Neutral,Grocery List AI,1,2026-01-31
1341,AI Accuracy,High,Positive,Grocery List AI,0,2025-10-03
3774,UX Issue,High,Negative,Grocery List AI,0,2025-08-26
3817,Feature Request,Low,Neutral,Meal Recommendation AI,0,2025-11-12
3661,UX Issue,Medium,Positive,Grocery List AI,0,2025-10-15
2232,AI Accuracy,High,Neutral,Grocery List AI,0,2025-08-13
4874,UX Issue,High,Neutral,Scheduling AI,1,2025-11-17
3401,Feature Request,Low,Negative,Grocery List AI,1,2025-10-12
2494,Feature Request,Medium,Negative,Scheduling AI,0,2025-08-26
5211,AI Accuracy,Low,Neutral,Scheduling AI,0,2025-10-31
1661,Feature Request,Low,Negative,Scheduling AI,1,2026-01-15
4883,AI Accuracy,High,Negative,Meal Recommendation AI,1,2025-11-17
4619,AI Accuracy,High,Positive,Scheduling AI,0,2025-12-28
2868,Bug,High,Negative,Grocery List AI,1,2025-08-27
3334,AI Accuracy,Low,Neutral,Meal Recommendation AI,1,2025-10-07
4374,AI Accuracy,High,Negative,Meal Recommendation AI,1,2025-10-04
